"";"Huurprijs";"Woonoppervlakte";"Type.woning";"persoon.type";"Bouwjaar";"woz_value";"Stofferingstype";"Energielabel";"avg_price";"corrected_avgm2_price";"koopsom.koopjaar";"Gemeente"
"200";1195;45;"apartment";"ingeschreven_natuurlijk_persoon";1926;239000;"furnished";"";133666,6667;2840,90909090909;2022;"Dijk en Waard"
"201";1395;135;"house";"ingeschreven_natuurlijk_persoon";1973;275000;"upholstered";"C";52905,562961076;376,346153846154;1999;"Breda"
"202";1449;54;"apartment";"ingeschreven_natuurlijk_persoon";1968;258000;"furnished";"D";255000;4525,86206896552;2019;"Amstelveen"
"203";1550;83;"apartment";"ingeschreven_natuurlijk_persoon";1922;246000;"upholstered";"E";175000;2160,49382716049;2019;"Den Haag"
"204";1195;64;"apartment";"ingeschreven_natuurlijk_persoon";2008;241000;"upholstered";"A";60750;928,571428571429;2014;"Maastricht"
"205";2400;107;"apartment";"kadaster_natuurlijk_persoon";1773;1283000;"furnished";"";60884,3660914286;468,872485462185;1998;"Amsterdam"
"206";1700;75;"apartment";"ingeschreven_natuurlijk_persoon";1995;444000;"furnished or upholstered";"";242332;3141,02564102564;2008;"Amsterdam"
"207";565;23;"apartment";"ingeschreven_natuurlijk_persoon";1900;226000;"upholstered";"";4376,89821845238;153,648725522388;1994;"Maastricht"
"208";950;75;"apartment";"ingeschreven_niet_natuurlijk_persoon";1900;NA;"upholstered";"";31501,8314986813;453,296703296703;2021;"Leiden"
"209";725;44;"house";"";1650;NA;"upholstered";"";565000;12800;1998;"Leiden"
"210";1520;65;"apartment";"ingeschreven_natuurlijk_persoon";1965;331000;"furnished";"C";249000;3876,92307692308;2017;"Amsterdam"
"211";830;29;"apartment";"ingeschreven_natuurlijk_persoon";1926;1206000;"upholstered";"F";674,284525588933;23,2511905375494;1991;"Leiden"
"212";1350;100;"apartment";"ingeschreven_natuurlijk_persoon";1943;585000;"furnished";"";126373,23943662;1341,46341463415;2004;"Den Haag"
"213";1750;141;"apartment";"";2006;NA;"upholstered";"A";317646;2200;2015;"Diemen"
"214";1275;89;"house";"ingeschreven_natuurlijk_persoon";1988;236000;"upholstered";"C";195000;2222,22222222222;2020;"Noord-Beveland"
"215";1150;66;"apartment";"ingeschreven_natuurlijk_persoon";1987;270000;"shell";"C";579377,849573171;8438,81856582278;2011;"Hellevoetsluis"
"216";1195;65;"apartment";"ingeschreven_natuurlijk_persoon";2001;347000;"upholstered";"C";182474,226804124;2943,54838709677;2021;"Rotterdam"
"217";2150;53;"apartment";"ingeschreven_niet_natuurlijk_persoon";1906;NA;"upholstered";"";88033,4;1696,17575763636;2009;"Amsterdam"
"218";1495;51;"apartment";"ingeschreven_natuurlijk_persoon";1875;0;"furnished";"C";5125,05671443966;113,15825484127;1987;"Dordrecht"
"219";995;32;"apartment";"";1901;NA;"furnished";"";87500;2556,39097744361;2002;"Maastricht"
"220";1250;80;"apartment";"ingeschreven_natuurlijk_persoon";1898;345000;"upholstered";"F";750000;9583,33333375;2003;"Den Haag"
"221";1438;60;"apartment";"";1746;NA;"furnished";"";63942,3076923077;1051,5873015873;2020;"Delft"
"222";1925;113;"apartment";"ingeschreven_niet_natuurlijk_persoon";1920;NA;"upholstered";"C";91469;776,253424657534;2022;"Rotterdam"
"223";3300;177;"house";"ingeschreven_natuurlijk_persoon";1954;978000;"upholstered";"";321610,169491525;1948,59813084112;2016;"Heemstede"
"224";1250;75;"apartment";"ingeschreven_natuurlijk_persoon";1981;888000;"furnished";"D";541048,54368932;7051,28205128205;2015;"Delft"
"225";1295;75;"apartment";"";1917;NA;"furnished";"";113000;1547,94520547945;2017;"Rotterdam"
"226";1850;120;"apartment";"ingeschreven_natuurlijk_persoon";1970;356000;"furnished";"";192500;1549,14529935897;2012;"Eindhoven"
"227";1550;105;"house";"ingeschreven_natuurlijk_persoon";1938;488000;"upholstered";"C";544500;5349,5145631068;2022;"Barendrecht"
"228";1550;50;"apartment";"ingeschreven_natuurlijk_persoon";1925;217000;"furnished";"";353000;7000;2019;"Amsterdam"
"230";1350;226;"house";"ingeschreven_natuurlijk_persoon";2001;408000;"upholstered";"C";233000;1347,36842105263;2002;"Den Helder"
"231";1400;50;"apartment";"ingeschreven_niet_natuurlijk_persoon";2015;NA;"upholstered";"C";750000;12626,837962963;2011;"Eindhoven"
"232";1475;68;"apartment";"ingeschreven_natuurlijk_persoon";1950;298000;"upholstered";"G";162739,726027397;2373,13432835821;2005;"Utrecht"
"233";1125;50;"apartment";"ingeschreven_natuurlijk_persoon";1914;214000;"unknown";"A++++";125000;2601,80995475113;2021;"Den Haag"
"234";1295;60;"apartment";"ingeschreven_natuurlijk_persoon";2013;257000;"furnished";"A";256000;4180,32786885246;2022;"Terneuzen"
"235";1950;95;"apartment";"ingeschreven_natuurlijk_persoon";1980;415000;"furnished";"";235000;2526,59574468085;2018;"Amsterdam"
"236";695;26;"apartment";"ingeschreven_natuurlijk_persoon";1895;120000;"upholstered";"";232200;10095,652173913;2022;"Breda"
"237";895;40;"apartment";"ingeschreven_natuurlijk_persoon";1930;716000;"upholstered";"";70169,4915254237;1750;2006;"Maastricht"
"238";1095;106;"house";"ingeschreven_natuurlijk_persoon";1976;248000;"upholstered";"D";127500;1251,25;2016;"Enschede"
"239";1695;119;"house";"ingeschreven_natuurlijk_persoon";1998;409000;"furnished";"B";340000;2711,86440677966;2022;"Barendrecht"
"240";1350;68;"house";"ingeschreven_niet_natuurlijk_persoon";1975;NA;"upholstered";"C";725000;10000;2011;"Maastricht"
"241";1800;55;"apartment";"ingeschreven_natuurlijk_persoon";1984;434000;"furnished";"D";435000;8297,41379310345;2023;"Amsterdam"
"242";1175;70;"apartment";"ingeschreven_natuurlijk_persoon";1985;268000;"upholstered";"C";110000;1571,42857142857;2013;"Vlaardingen"
"243";830;23;"apartment";"ingeschreven_niet_natuurlijk_persoon";1902;NA;"upholstered";"E";94936,7088607595;5041,666665;2020;"Groningen"
"244";5250;200;"house";"ingeschreven_natuurlijk_persoon";2012;1240000;"furnished";"A";1200000;4216,86746987952;2015;"Bloemendaal"
"245";1225;60;"apartment";"ingeschreven_natuurlijk_persoon";1750;298000;"upholstered";"";410000;7363,63636363636;2016;"Leiden"
"246";1295;100;"house";"ingeschreven_niet_natuurlijk_persoon";2008;NA;"upholstered";"";985464,2353;13734,1772151899;2020;"Beverwijk"
"247";1275;54;"studio";"ingeschreven_niet_natuurlijk_persoon";1986;NA;"furnished or upholstered";"C";159985;2980,76923076923;2017;"Noordwijk"
"248";2750;170;"house";"ingeschreven_niet_natuurlijk_persoon";1999;NA;"furnished";"";397250;2358,82352941176;2003;"Amsterdam"
"249";1900;110;"apartment";"ingeschreven_natuurlijk_persoon";2006;486000;"furnished";"A";340689,655172414;3009,43396226415;2016;"Rotterdam"
"250";6500;125;"apartment";"";1929;NA;"unknown";"";734006,211180124;7195,83333333333;2011;"Amsterdam"
"251";1900;86;"apartment";"ingeschreven_natuurlijk_persoon";1995;441000;"furnished";"";443000;5176,03410446429;2020;"Amsterdam"
"252";800;45;"apartment";"ingeschreven_natuurlijk_persoon";1930;235000;"upholstered";"";60000;1213,3333334;2005;"Eindhoven"
"253";1250;90;"apartment";"ingeschreven_natuurlijk_persoon";1954;308000;"upholstered";"E";265000;2921,19565217391;2020;"Den Haag"
"254";1500;58;"apartment";"ingeschreven_niet_natuurlijk_persoon";1930;NA;"upholstered";"C";57385,66243;946,969696931818;2013;"Amsterdam"
"255";1450;44;"apartment";"ingeschreven_natuurlijk_persoon";1810;275000;"furnished";"A";255000;5809,85915492958;2020;"Utrecht"
"256";599;33;"studio";"ingeschreven_natuurlijk_persoon";1900;254000;"unknown";"";50273,4375;1461,98684210526;2008;"Haarlem"
"257";2750;128;"apartment";"ingeschreven_natuurlijk_persoon";2005;700000;"upholstered";"";175000;1385,49618320611;2009;"Amsterdam"
"258";1195;90;"apartment";"ingeschreven_natuurlijk_persoon";1964;238000;"upholstered";"D";177500;1981,65137614679;2019;"Groningen"
"259";1650;100;"apartment";"ingeschreven_natuurlijk_persoon";1958;378000;"upholstered";"E";325000;3142,85714285714;2019;"Utrecht"
"260";650;39;"apartment";"ingeschreven_natuurlijk_persoon";1901;96000;"upholstered";"";85000;2259,03614457831;2005;"Hilversum"
"261";1600;114;"apartment";"ingeschreven_natuurlijk_persoon";1960;331000;"furnished";"F";182611,764705882;1682,24299065421;2009;"Delft"
"262";1850;67;"apartment";"ingeschreven_natuurlijk_persoon";1963;353000;"furnished";"D";200500;2912,68656716418;2015;"Amstelveen"
"263";1800;87;"apartment";"ingeschreven_natuurlijk_persoon";1949;395000;"furnished or upholstered";"D";219500;2647,05882352941;2016;"Rotterdam"
"264";650;28;"apartment";"ingeschreven_niet_natuurlijk_persoon";1957;NA;"upholstered";"";56872,0379146919;1764,28571428571;2009;"Tilburg"
"265";1250;55;"apartment";"ingeschreven_natuurlijk_persoon";1966;260000;"upholstered";"";252500;4383,56164383562;2021;"Leidschendam-Voorburg"
"266";1395;127;"house";"ingeschreven_natuurlijk_persoon";1973;478000;"unknown";"B";328330,434782609;2579,36507936508;2020;"Veldhoven"
"267";875;60;"apartment";"ingeschreven_natuurlijk_persoon";1837;217000;"upholstered";"B";98214,2857142857;1663,415003;2016;"Maastricht"
"268";1850;63;"apartment";"ingeschreven_natuurlijk_persoon";1935;604000;"furnished";"C";345000;5396,8253968254;2016;"Amsterdam"
"269";825;54;"apartment";"ingeschreven_niet_natuurlijk_persoon";1977;NA;"shell";"";144000;2726,41509433962;2020;"Arnhem"
"270";2280;95;"apartment";"ingeschreven_natuurlijk_persoon";1887;380000;"furnished";"E";237669,491525424;2473,68421052632;2018;"Rotterdam"
"271";1195;55;"house";"ingeschreven_niet_natuurlijk_persoon";1846;NA;"furnished";"";50031,12523;931,174089068826;2001;"Amersfoort"
"273";1395;95;"apartment";"ingeschreven_niet_natuurlijk_persoon";1933;NA;"upholstered";"";1;0,0158730158730159;2022;"Rotterdam"
"274";1800;59;"house";"ingeschreven_natuurlijk_persoon";1919;499000;"upholstered";"";551000;10700;2022;"Amsterdam"
"275";1295;120;"apartment";"ingeschreven_natuurlijk_persoon";1983;285000;"upholstered";"C";55795,82577;376,346153846154;2003;"Capelle aan den IJssel"
"276";1795;150;"house";"ingeschreven_natuurlijk_persoon";1908;359000;"upholstered";"";217500;1405,48387096774;2009;"Krimpenerwaard"
"277";1600;55;"apartment";"ingeschreven_natuurlijk_persoon";1990;471000;"furnished";"B";460000;9136,36363636364;2022;"Amsterdam"
"278";724;38;"apartment";"ingeschreven_niet_natuurlijk_persoon";1920;NA;"upholstered";"";4939,285714;108,560193581818;1988;"Den Bosch"
"279";4250;161;"apartment";"ingeschreven_natuurlijk_persoon";2022;1285000;"furnished";"A";1330000;8693,33333333333;2017;"Den Haag"
"280";1295;130;"apartment";"ingeschreven_natuurlijk_persoon";1909;325000;"upholstered";"";33333,33333;183,0127042;1998;"Eindhoven"
"281";795;70;"apartment";"ingeschreven_natuurlijk_persoon";1906;150000;"upholstered";"E";23054,5722283158;337,869375076923;2000;"Leiden"
"282";700;40;"apartment";"ingeschreven_natuurlijk_persoon";1926;219000;"upholstered";"F";113095,238095238;2559,52380952381;2016;"Groningen"
"283";915;38;"apartment";"ingeschreven_niet_natuurlijk_persoon";1915;NA;"upholstered";"";20731,70732;540,46052625;2015;"Tilburg"
"284";1350;74;"apartment";"ingeschreven_natuurlijk_persoon";1994;311000;"upholstered";"C";792500;11506,4102564103;2018;"Huizen"
"285";830;69;"house";"ingeschreven_niet_natuurlijk_persoon";1965;NA;"unknown";"A";575705,5106;7323,94366197183;2022;"Terneuzen"
"286";1595;120;"house";"ingeschreven_natuurlijk_persoon";1971;378000;"upholstered";"";173757,575757576;1484,375;2011;"Eindhoven"
"287";1650;105;"apartment";"ingeschreven_natuurlijk_persoon";2011;480000;"furnished or upholstered";"";37832,12341;322,791380847458;1991;"Utrecht"
"288";1450;60;"apartment";"ingeschreven_natuurlijk_persoon";1947;585000;"furnished";"G";460000;7737,70491803279;2020;"Utrecht"
"289";1380;105;"house";"ingeschreven_natuurlijk_persoon";2007;319000;"upholstered";"A";220283,185840708;2180,95238095238;2018;"Groningen"
"290";2300;113;"apartment";"ingeschreven_natuurlijk_persoon";1908;590000;"furnished";"";275000;2412,28070175439;2001;"Haarlem"
"291";1395;92;"house";"ingeschreven_natuurlijk_persoon";1957;270000;"furnished";"C";303000;3225,8064516129;2021;"Amersfoort"
"292";1575;78;"house";"ingeschreven_natuurlijk_persoon";1952;305000;"furnished";"C";291202;3947,2972972973;2022;"Breda"
"293";1250;66;"apartment";"ingeschreven_natuurlijk_persoon";1965;169000;"upholstered";"E";206000;3121,21212121212;2022;"Rotterdam"
"294";1350;70;"apartment";"ingeschreven_natuurlijk_persoon";1914;336000;"furnished";"";153000;2216,21621621622;2009;"Haarlem"
"295";1850;120;"apartment";"ingeschreven_natuurlijk_persoon";1939;444000;"furnished";"D";384500;3111,68;2019;"Leiden"
"296";1600;50;"apartment";"ingeschreven_natuurlijk_persoon";1956;276000;"furnished";"";75938;1535,08771929825;2019;"Amsterdam"
"297";1150;73;"apartment";"ingeschreven_natuurlijk_persoon";1977;229000;"upholstered";"C";205000;2847,22222222222;2020;"Den Bosch"
"298";1275;103;"apartment";"ingeschreven_natuurlijk_persoon";1969;265000;"furnished";"B";167500;1601,94174757282;2021;"Rotterdam"
"299";3500;230;"house";"ingeschreven_natuurlijk_persoon";1906;1220000;"upholstered";"C";852790,697674419;3510,63829787234;2020;"Maastricht"
"300";1430;58;"apartment";"ingeschreven_natuurlijk_persoon";1937;228000;"furnished";"D";125000;2233,48588947368;2016;"Den Haag"
"301";2650;129;"house";"ingeschreven_niet_natuurlijk_persoon";2001;NA;"furnished";"B";212727,272727273;1578,94736842105;2019;"Valkenswaard"
"302";1650;65;"apartment";"ingeschreven_natuurlijk_persoon";2012;426000;"furnished";"B";307894,736842105;4261,53846153846;2016;"Amsterdam"
"303";1125;58;"apartment";"ingeschreven_natuurlijk_persoon";1884;261000;"upholstered";"B";280000;4616,66666666667;2015;"Den Haag"
"304";1450;45;"apartment";"ingeschreven_natuurlijk_persoon";1891;308000;"upholstered";"D";82105,2631610526;1777,77777777778;2007;"Amsterdam"
"305";1750;71;"apartment";"ingeschreven_niet_natuurlijk_persoon";1964;NA;"furnished";"";3945,43689849057;63,0270256984127;2020;"Amsterdam"
"306";950;47;"apartment";"ingeschreven_niet_natuurlijk_persoon";1850;NA;"upholstered";"B";137500;2925,53191489362;2018;"Den Haag"
"307";1575;43;"apartment";"ingeschreven_niet_natuurlijk_persoon";1883;NA;"unknown";"D";93750;2252,74725274725;2015;"Amsterdam"
"308";2200;111;"house";"ingeschreven_natuurlijk_persoon";1893;319000;"upholstered";"";112549,019576471;1073,02752293578;2006;"Hilversum"
"309";725;40;"apartment";"ingeschreven_natuurlijk_persoon";1880;203000;"upholstered";"";81250;2083,33333333333;2010;"Breda"
"310";1500;60;"apartment";"ingeschreven_natuurlijk_persoon";2010;246000;"furnished";"B";205000;3425,32467532468;2020;"Haarlemmermeer"
"311";2495;70;"apartment";"ingeschreven_natuurlijk_persoon";1882;1241000;"furnished";"";570000;7720,43010752688;2018;"Amsterdam"
"312";1190;70;"apartment";"ingeschreven_natuurlijk_persoon";1961;188000;"furnished";"G";138255;1964,28571428571;2021;"Utrecht"
"313";2500;134;"apartment";"ingeschreven_natuurlijk_persoon";2001;695000;"upholstered";"";362890,173410405;2711,37593984962;2008;"Amsterdam"
"314";1195;64;"apartment";"ingeschreven_natuurlijk_persoon";2008;303000;"upholstered";"";120250;1975,8064516129;2014;"Amersfoort"
"315";1375;65;"apartment";"ingeschreven_natuurlijk_persoon";1889;454000;"furnished or upholstered";"F";112500;1741,77777777778;2008;"Haarlem"
"316";1750;75;"apartment";"";1963;NA;"furnished";"";309000;3935,06493506494;1997;"Amsterdam"
"317";899;55;"apartment";"ingeschreven_natuurlijk_persoon";1978;162000;"furnished";"B";90000;1710,14492753623;2017;"Den Haag"
"318";2900;113;"apartment";"ingeschreven_natuurlijk_persoon";1963;580000;"shell";"D";470000;4364,54545454545;2018;"Amstelveen"
"319";900;48;"apartment";"ingeschreven_natuurlijk_persoon";1800;133000;"upholstered";"E";120000;2435,53947368421;2018;"Maastricht"
"320";1400;84;"house";"ingeschreven_natuurlijk_persoon";1901;333000;"upholstered";"E";218450;2682,92682926829;2019;"Utrecht"
"321";1145;44;"apartment";"ingeschreven_natuurlijk_persoon";1910;212000;"upholstered";"";88532,21416;2019,23076923077;2007;"Nijmegen"
"322";1195;43;"apartment";"ingeschreven_natuurlijk_persoon";1926;239000;"upholstered";"";167500;3720,93023255814;2021;"Vlaardingen"
"323";925;65;"apartment";"ingeschreven_natuurlijk_persoon";1978;182000;"upholstered";"A";99500;1476,74418604651;2007;"Eijsden-Margraten"
"324";2750;130;"apartment";"ingeschreven_natuurlijk_persoon";1969;580000;"furnished";"A+";294957;2184,86666666667;2016;"Breda"
"325";1750;75;"apartment";"ingeschreven_niet_natuurlijk_persoon";1989;NA;"upholstered";"C";110427,631578947;1506,84931506849;2018;"Amsterdam"
"326";1100;65;"apartment";"ingeschreven_natuurlijk_persoon";1938;238000;"upholstered";"E";114574;1723,07692307692;2009;"Den Haag"
"327";1100;60;"apartment";"ingeschreven_natuurlijk_persoon";1886;266000;"upholstered";"C";98214,2857142857;1724,13793103448;2015;"Groningen"
"328";1850;83;"apartment";"ingeschreven_natuurlijk_persoon";1990;470000;"furnished";"C";230000;2708,23529411765;2016;"Amsterdam"
"329";1500;50;"apartment";"ingeschreven_niet_natuurlijk_persoon";1895;NA;"upholstered";"D";283333,3333;5680;2020;"Amsterdam"
"330";1000;54;"apartment";"ingeschreven_natuurlijk_persoon";1915;0;"furnished";"E";210000;3763,63636363636;2011;"Den Haag"
"331";795;35;"apartment";"ingeschreven_natuurlijk_persoon";1879;96000;"furnished";"D";11323,95644;334,779336910569;2012;"Den Haag"
"332";1150;57;"apartment";"ingeschreven_natuurlijk_persoon";1922;267000;"upholstered";"E";161000;2963,63636363636;2014;"Maastricht"
"333";1375;140;"house";"ingeschreven_natuurlijk_persoon";1978;299000;"upholstered";"C";27177,40472;206,855474452555;1988;"Helmond"
"334";1195;55;"apartment";"ingeschreven_niet_natuurlijk_persoon";1923;NA;"upholstered";"C";138478,260869565;2594,33962264151;2009;"Rotterdam"
"335";2600;85;"apartment";"ingeschreven_niet_natuurlijk_persoon";2002;NA;"furnished";"B";610000;7378,94736842105;2017;"Amsterdam"
"336";1575;120;"house";"ingeschreven_natuurlijk_persoon";1932;328000;"upholstered";"G";290000;2406,77966101695;2018;"Amersfoort"
"337";1650;100;"apartment";"ingeschreven_natuurlijk_persoon";1917;375000;"furnished";"D";175000;1790,81632653061;2018;"Eindhoven"
"338";1550;76;"apartment";"ingeschreven_niet_natuurlijk_persoon";1962;NA;"upholstered";"G";520000;6157,8947368421;2022;"Hilversum"
"339";1550;55;"apartment";"";1988;NA;"furnished";"B";205000;3545,45454545455;2021;"Aalsmeer"
"340";720;29;"studio";"ingeschreven_niet_natuurlijk_persoon";1966;NA;"upholstered";"";106666,6667;3656,71641791045;2021;"Enschede"
"341";1075;51;"apartment";"ingeschreven_natuurlijk_persoon";1934;376000;"upholstered";"";112808,077830189;2036,36363636364;2010;"Groningen"
"342";950;64;"apartment";"ingeschreven_natuurlijk_persoon";1964;224000;"furnished or upholstered";"D";123854,545454545;1915,32258064516;2015;"Maastricht"
"343";1195;45;"apartment";"ingeschreven_natuurlijk_persoon";1961;192000;"furnished";"E";116500;2655,55555555556;2020;"Gooise Meren"
"344";2495;75;"apartment";"ingeschreven_natuurlijk_persoon";1929;769000;"upholstered";"";397500;5276,31578947368;2017;"Amsterdam"
"345";1350;95;"apartment";"ingeschreven_niet_natuurlijk_persoon";1918;NA;"upholstered";"C";230000;2401,05263157895;2020;"Bergen op Zoom"
"346";1790;45;"apartment";"";1937;NA;"furnished";"G";80000;1800;2009;"Amsterdam"
"347";405;30;"apartment";"ingeschreven_natuurlijk_persoon";1880;303000;"upholstered";"";32266,6666666667;981,308411214953;2015;"Leiden"
"348";985;55;"apartment";"ingeschreven_natuurlijk_persoon";1913;226000;"upholstered";"";76847,4842740566;1406,25;2019;"Rotterdam"
"349";900;58;"apartment";"ingeschreven_niet_natuurlijk_persoon";1939;NA;"upholstered";"";77045,45455;1288,88888888889;2020;"Rotterdam"
"350";7000;455;"house";"ingeschreven_niet_natuurlijk_persoon";2007;NA;"upholstered";"A";1600000;5208,33333333333;2017;"Amsterdam"
